date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:25	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:24%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-8.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-8.2c7.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:26	288835/288835	---M--	200	added ('OK')	image/jpeg	etag:%228edd66213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-7.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-7.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:27	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:24%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-9.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-9.2c9.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:28	263089/263089	---M--	200	added ('OK')	image/jpeg	etag:%22fe6fd86213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-8.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-8.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:29	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:27%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-10.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-10.2cb.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:30	151847/151847	---M--	200	added ('OK')	image/jpeg	etag:%22fe6fd86213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-9.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-9.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:32	105597/105597	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202021%2008:06:29%20GMT	http://demo4.togdemyazilim.com/kentrehberi/olimpos-antik-kenti-74	C:/My%20Web%20Sites/gunce_belediye/demo4.togdemyazilim.com/kentrehberi/olimpos-antik-kenti-74.html	(from http://demo4.togdemyazilim.com/kentrehberi/kentrehberiliste/tarihi-yer/2)
11:06:34	210/210	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:30%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/olimpos-antik-kenti-10.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/olimpos-antik-kenti-10.2ce.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/kentrehberiliste/tarihi-yer/2)
11:06:34	344500/344500	---M--	200	added ('OK')	image/jpeg	etag:%22fe6fd86213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-10.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-10.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:36	223/223	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:32%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/sosyal-tesis/32/degirmen-parki-ve-sosyal-tesisi-0.png	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/sosyal-tesis/32/degirmen-parki-ve-sosyal-tesisi-0.2d0.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/degirmen-parki-ve-sosyal-tesisi-63)
